id,created_at,text,,
8.62423E+17,5/10/17 21:43,b'RT @GeorgiaDirtRoad: .@SarahHuckabee needs to be Press Secretary! \n\n#LovedIt #YoureHired #MAGA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\nhttps://t.co/w4RQeGqwvJ',"[{'text': 'LovedIt', 'indices': [68, 76]}, {'text': 'YoureHired', 'indices': [77, 88]}, {'text': 'MAGA', 'indices': [89, 94]}]","[{'screen_name': 'GeorgiaDirtRoad', 'name': 'Shannon _Ÿ‡º_Ÿ‡¸_ŸŒ_', 'id': 806579094729224192, 'id_str': '806579094729224192', 'indices': [3, 19]}, {'screen_name': 'SarahHuckabee', 'name': 'Sarah Huckabee', 'id': 5509762, 'id_str': '5509762', 'indices': [22, 36]}]"
8.62423E+17,5/10/17 21:43,b'RT @gabriella_akat: \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f#YoureFired !!! #MAGA #AMERICAFIRST #LOCKHERUP #TREYGOWDY\n\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8fBRING BACK #INTEGRITY TO THE #FBI \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 http\xe2\x80\xa6',"[{'text': 'MAGA', 'indices': [42, 47]}, {'text': 'AMERICAFIRST', 'indices': [48, 61]}, {'text': 'LOCKHERUP', 'indices': [62, 72]}, {'text': 'TREYGOWDY', 'indices': [73, 83]}, {'text': 'INTEGRITY', 'indices': [101, 111]}, {'text': 'FBI', 'indices': [119, 123]}]","[{'screen_name': 'gabriella_akat', 'name': 'Gabriella âù_ _Ÿ‡º_Ÿ‡¸_ŸŒ_', 'id': 34428229, 'id_str': '34428229', 'indices': [3, 18]}]"
8.62423E+17,5/10/17 21:43,b'RT @TruthFeedNews: Sarah Huckabee Just Dropped a MOAB on Hypocritical Dems Supporting Comey https://t.co/lwwgcfq5w9 #maga #trumptrain #trump',"[{'text': 'maga', 'indices': [116, 121]}, {'text': 'trumptrain', 'indices': [122, 133]}, {'text': 'trump', 'indices': [134, 140]}]","[{'screen_name': 'TruthFeedNews', 'name': 'TruthFeed News', 'id': 707278892801765377, 'id_str': '707278892801765377', 'indices': [3, 17]}]"
8.62423E+17,5/10/17 21:43,"b""@RealJoshMcGrew Not only that but they abort most of their children. Color doesn't matter to me only western cultur\xe2\x80\xa6 https://t.co/hxCBf6BakR""",[],"[{'screen_name': 'RealJoshMcGrew', 'name': 'Joshua McGrew', 'id': 4903039733, 'id_str': '4903039733', 'indices': [0, 15]}]"
8.62423E+17,5/10/17 21:43,"b'RT @TruthFeedNews: VIDEO : Napolitano - Comey Disgraced the FBI ""He Demeaned Their Work"" https://t.co/J0bbRdsvON #maga #trumptrain #trump'","[{'text': 'maga', 'indices': [113, 118]}, {'text': 'trumptrain', 'indices': [119, 130]}, {'text': 'trump', 'indices': [131, 137]}]","[{'screen_name': 'TruthFeedNews', 'name': 'TruthFeed News', 'id': 707278892801765377, 'id_str': '707278892801765377', 'indices': [3, 17]}]"
8.62423E+17,5/10/17 21:43,b'RT @avanconia: #ComeyFiring is a #WIN for @FBI &amp; \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\nPerhaps one day they will earn back our trust..\n#DrainTheSwamp #MAGA #ImWithYou #LockHe\xe2\x80\xa6',"[{'text': 'ComeyFiring', 'indices': [15, 27]}, {'text': 'WIN', 'indices': [33, 37]}, {'text': 'DrainTheSwamp', 'indices': [104, 118]}, {'text': 'MAGA', 'indices': [119, 124]}, {'text': 'ImWithYou', 'indices': [125, 135]}]","[{'screen_name': 'avanconia', 'name': ""MAGA.Wreck'nBall1861"", 'id': 21976456, 'id_str': '21976456', 'indices': [3, 13]}, {'screen_name': 'FBI', 'name': 'FBI', 'id': 17629860, 'id_str': '17629860', 'indices': [42, 46]}]"
8.62423E+17,5/10/17 21:43,b'@hrkbenowen I was listening to her today. She was phenomenal!!!\n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8MAGA\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',[],"[{'screen_name': 'hrkbenowen', 'name': 'Ben Owen, HRK', 'id': 542962969, 'id_str': '542962969', 'indices': [0, 11]}]"
8.62423E+17,5/10/17 21:43,"b""Can't Trump himself just tell the Country the truth????  #maga #standunited #SoundTheAlarm #ComeyGate \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c https://t.co/PHE33dksYV""","[{'text': 'maga', 'indices': [57, 62]}, {'text': 'standunited', 'indices': [63, 75]}, {'text': 'SoundTheAlarm', 'indices': [76, 90]}, {'text': 'ComeyGate', 'indices': [91, 101]}]",[]
8.62423E+17,5/10/17 21:43,b'RT @immigrant4trump: When Liberals Say The Darndest Things #ComeyFiring #Maga https://t.co/hvNWHrVQqb',"[{'text': 'ComeyFiring', 'indices': [59, 71]}, {'text': 'Maga', 'indices': [72, 77]}]","[{'screen_name': 'immigrant4trump', 'name': 'Immigrantsâ˜†4â˜†Trump', 'id': 3677742792, 'id_str': '3677742792', 'indices': [3, 19]}]"
8.62423E+17,5/10/17 21:43,b'RT @eissolomon11: #Winning ALL we do is #WIN #WIN #WIN #WIN\n\n#TrumpRussia \xf0\x9f\x98\x82\n\n#POTUS #Americans First\n\n#Maga\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/XESciypAU0',"[{'text': 'Winning', 'indices': [18, 26]}, {'text': 'WIN', 'indices': [40, 44]}, {'text': 'WIN', 'indices': [45, 49]}, {'text': 'WIN', 'indices': [50, 54]}, {'text': 'WIN', 'indices': [55, 59]}, {'text': 'TrumpRussia', 'indices': [61, 73]}, {'text': 'POTUS', 'indices': [77, 83]}, {'text': 'Americans', 'indices': [84, 94]}, {'text': 'Maga', 'indices': [102, 107]}]","[{'screen_name': 'eissolomon11', 'name': 'Deplorablegirlâù_ï¸èbot', 'id': 822462665910063105, 'id_str': '822462665910063105', 'indices': [3, 16]}]"
8.62423E+17,5/10/17 21:43,b'@badgirl_loony Anyone putting down our #GREAT #President by saying we need a #IndependentInvestigation should be lo\xe2\x80\xa6 https://t.co/fEzJt4KdiD',"[{'text': 'GREAT', 'indices': [39, 45]}, {'text': 'President', 'indices': [46, 56]}, {'text': 'IndependentInvestigation', 'indices': [77, 102]}]","[{'screen_name': 'badgirl_loony', 'name': 'loony', 'id': 736935466604363776, 'id_str': '736935466604363776', 'indices': [0, 14]}]"
8.62423E+17,5/10/17 21:43,b'RT @McFaul: This really happened? Embarrassing. America first? #Maga ? Putin would never do that. https://t.co/zg3bDwPMrW',"[{'text': 'Maga', 'indices': [63, 68]}]","[{'screen_name': 'McFaul', 'name': 'Michael McFaul', 'id': 454099919, 'id_str': '454099919', 'indices': [3, 10]}]"
8.62423E+17,5/10/17 21:43,b'RT @TheRebelTV: .@TRobinsonNewEra was barred from giving this speech 5 times at #UK universities. Now see it here https://t.co/L1xx1kjqYF |\xe2\x80\xa6',"[{'text': 'UK', 'indices': [80, 83]}]","[{'screen_name': 'TheRebelTV', 'name': 'The Rebel', 'id': 3018960919, 'id_str': '3018960919', 'indices': [3, 14]}, {'screen_name': 'TRobinsonNewEra', 'name': 'Tommy Robinson', 'id': 374712154, 'id_str': '374712154', 'indices': [17, 33]}]"
8.62423E+17,5/10/17 21:43,b'@larry_cross @kekkoz Qualche giorno fa ho letto che la quinta \xc3\xa8 abbastanza probabile. Per\xc3\xb2 \xc3\xa9 na sofferenza...',[],"[{'screen_name': 'larry_cross', 'name': 'Lorenzo', 'id': 37204587, 'id_str': '37204587', 'indices': [0, 12]}, {'screen_name': 'kekkoz', 'name': 'kekkoz', 'id': 3205981, 'id_str': '3205981', 'indices': [13, 20]}]"
8.62423E+17,5/10/17 21:43,b'RT @TheRebelTV: .@TRobinsonNewEra was barred from giving this speech 5 times at #UK universities. Now see it here https://t.co/L1xx1kjqYF |\xe2\x80\xa6',"[{'text': 'UK', 'indices': [80, 83]}]","[{'screen_name': 'TheRebelTV', 'name': 'The Rebel', 'id': 3018960919, 'id_str': '3018960919', 'indices': [3, 14]}, {'screen_name': 'TRobinsonNewEra', 'name': 'Tommy Robinson', 'id': 374712154, 'id_str': '374712154', 'indices': [17, 33]}]"
8.62423E+17,5/10/17 21:43,b'RT @SandraTXAS: 24 hours later and Democrat STILL foaming at the mouth \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #ComeyFiring\n#MAGA\n#Trump',"[{'text': 'ComeyFiring', 'indices': [75, 87]}, {'text': 'MAGA', 'indices': [88, 93]}, {'text': 'Trump', 'indices': [94, 100]}]","[{'screen_name': 'SandraTXAS', 'name': 'Õèá—©á‘_á—ªá–‡á—© Ù†', 'id': 33529092, 'id_str': '33529092', 'indices': [3, 14]}]"
8.62423E+17,5/10/17 21:43,"b'RT @Snikk: ""Truth is treason in the empire of lies."" - Ron Paul \n#MAGA #ObamaGate #Wiretapping #Unmasking #Comey #SusanRice https://t.co/i5\xe2\x80\xa6'","[{'text': 'MAGA', 'indices': [65, 70]}, {'text': 'ObamaGate', 'indices': [71, 81]}, {'text': 'Wiretapping', 'indices': [82, 94]}, {'text': 'Unmasking', 'indices': [95, 105]}, {'text': 'Comey', 'indices': [106, 112]}, {'text': 'SusanRice', 'indices': [113, 123]}]","[{'screen_name': 'Snikk', 'name': '_Ÿ‡º_Ÿ‡¸Nikki', 'id': 33191848, 'id_str': '33191848', 'indices': [3, 9]}]"
8.62423E+17,5/10/17 21:43,b'Donald Trump: Democrats \xe2\x80\x98Phony Hypocrites\xe2\x80\x99 for Protesting James Comey Firing - Breitbart https://t.co/uzdkEM5bnd via @BreitbartNews\n#MAGA',"[{'text': 'MAGA', 'indices': [132, 137]}]","[{'screen_name': 'BreitbartNews', 'name': 'Breitbart News', 'id': 457984599, 'id_str': '457984599', 'indices': [117, 131]}]"
8.62423E+17,5/10/17 21:43,"b'RT @InTheYear1611_: Got it. Your America was in charge and lost the Presidency, Supreme Court, House, Senate and Governorships.\n\nThanks.\n#M\xe2\x80\xa6'",[],"[{'screen_name': 'InTheYear1611_', 'name': 'ZOLA for TRUMP_Ÿ‡º_Ÿ‡¸', 'id': 861564422900330498, 'id_str': '861564422900330498', 'indices': [3, 18]}]"
8.62423E+17,5/10/17 21:43,b'RT @mikandynothem: \xf0\x9f\x94\xb4BREAKING\xf0\x9f\x94\xb4 #FBIDirector James Comey FIRED by @Potus for lying about E-mails pertaining to CORRUPT Hillary Clinton.\n#MAGA\xe2\x80\xa6',"[{'text': 'FBIDirector', 'indices': [30, 42]}, {'text': 'MAGA', 'indices': [134, 139]}]","[{'screen_name': 'mikandynothem', 'name': 'M A NÃ¶them', 'id': 492833134, 'id_str': '492833134', 'indices': [3, 17]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [64, 70]}]"
8.62423E+17,5/10/17 21:43,"b'RT @TruthFeedNews: VIDEO : Tom Fitton ""Trump Did the Right Thing and Should be Applauded"" https://t.co/R4MPQiZ9fP #maga #trumptrain #trump'","[{'text': 'maga', 'indices': [114, 119]}, {'text': 'trumptrain', 'indices': [120, 131]}, {'text': 'trump', 'indices': [132, 138]}]","[{'screen_name': 'TruthFeedNews', 'name': 'TruthFeed News', 'id': 707278892801765377, 'id_str': '707278892801765377', 'indices': [3, 17]}]"
8.62423E+17,5/10/17 21:43,"b'@POTUS You Are Awesome, Fearfully, Wonderfully Made!  Read...\nPsalms 100...139...150!\nGod Bless You, Your Family, Y\xe2\x80\xa6 https://t.co/PWyqnOFNBx'",[],"[{'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [0, 6]}]"
8.62423E+17,5/10/17 21:43,"b'RT @TruthFeedNews: BREAKING : WH Confirms Trump Wanted to FIRE Comey Since ""DAY ONE"" https://t.co/cy5NmRvKYJ #maga #trumptrain #trump'","[{'text': 'maga', 'indices': [109, 114]}, {'text': 'trumptrain', 'indices': [115, 126]}, {'text': 'trump', 'indices': [127, 133]}]","[{'screen_name': 'TruthFeedNews', 'name': 'TruthFeed News', 'id': 707278892801765377, 'id_str': '707278892801765377', 'indices': [3, 17]}]"
8.62423E+17,5/10/17 21:43,b'5 Ways the Trump Administration Has Injected Politics Into Legal Matters https://t.co/RND2Uzr65H #TheResistance wil\xe2\x80\xa6 https://t.co/LuWpOneEPI',"[{'text': 'TheResistance', 'indices': [97, 111]}]",[]
8.62423E+17,5/10/17 21:43,b'Liar @IndivisibleTeam @Change @Moveon @Funder @Maddow #TrumpRussia @ResistanceParty @ACLU @BernieSanders @KatyPerry\xe2\x80\xa6 https://t.co/mJft7PbhaQ',"[{'text': 'TrumpRussia', 'indices': [54, 66]}]","[{'screen_name': 'IndivisibleTeam', 'name': 'Indivisible Guide', 'id': 810590628727914496, 'id_str': '810590628727914496', 'indices': [5, 21]}, {'screen_name': 'Change', 'name': 'Change.org', 'id': 15947602, 'id_str': '15947602', 'indices': [22, 29]}, {'screen_name': 'MoveOn', 'name': 'MoveOn.org', 'id': 26657119, 'id_str': '26657119', 'indices': [30, 37]}, {'screen_name': 'funder', 'name': 'Scott Dworkin', 'id': 14247236, 'id_str': '14247236', 'indices': [38, 45]}, {'screen_name': 'maddow', 'name': 'Rachel Maddow MSNBC', 'id': 16129920, 'id_str': '16129920', 'indices': [46, 53]}, {'screen_name': 'ResistanceParty', 'name': 'The Resistance Party', 'id': 704967105402114048, 'id_str': '704967105402114048', 'indices': [67, 83]}, {'screen_name': 'ACLU', 'name': 'ACLU National', 'id': 13393052, 'id_str': '13393052', 'indices': [84, 89]}, {'screen_name': 'BernieSanders', 'name': 'Bernie Sanders', 'id': 216776631, 'id_str': '216776631', 'indices': [90, 104]}, {'screen_name': 'katyperry', 'name': 'Katy Perry', 'id': 21447363, 'id_str': '21447363', 'indices': [105, 115]}]"
8.62423E+17,5/10/17 21:43,"b""RT @donaldbuffoon: @dudeimzonedout @CCOT_MAGA @__Pantha @Meghan_Jade18 @kaybetooshort I'll donate some characters for you.\nshe bought her p\xe2\x80\xa6""",[],"[{'screen_name': 'donaldbuffoon', 'name': 'SO-CALLED PRESIDENT', 'id': 742558137765355520, 'id_str': '742558137765355520', 'indices': [3, 17]}, {'screen_name': 'dudeimzonedout', 'name': 'Khadija', 'id': 1289384934, 'id_str': '1289384934', 'indices': [19, 34]}, {'screen_name': 'CCOT_MAGA', 'name': 'Conservative _Ÿ‡º_Ÿ‡¸', 'id': 506869952, 'id_str': '506869952', 'indices': [35, 45]}, {'screen_name': '__Pantha', 'name': 'Lady Nectarine', 'id': 161917250, 'id_str': '161917250', 'indices': [46, 55]}, {'screen_name': 'Meghan_Jade18', 'name': 'MeghanJade_Ÿ‡º_Ÿ‡¸', 'id': 338773346, 'id_str': '338773346', 'indices': [56, 70]}, {'screen_name': 'kaybetooshort', 'name': 'Issa Midget_ŸŒ™', 'id': 770084318060380161, 'id_str': '770084318060380161', 'indices': [71, 85]}]"
8.62423E+17,5/10/17 21:43,b'RT @AD_WHITMAN: Sarah Huckabee Sanders called out Democrats for hypocrisy.\n#ComeyFiring\n\n#MAGA\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n https://t.co/jIZjUz8NsI',"[{'text': 'ComeyFiring', 'indices': [75, 87]}, {'text': 'MAGA', 'indices': [89, 94]}]","[{'screen_name': 'AD_WHITMAN', 'name': '1stAmend UNLEASHED', 'id': 735633664696946689, 'id_str': '735633664696946689', 'indices': [3, 14]}]"
8.62423E+17,5/10/17 21:43,b'@LisaMascaro Anyone putting down our #GREAT #President by saying we need a #IndependentInvestigation should be lock\xe2\x80\xa6 https://t.co/uXbQkGNuGj',"[{'text': 'GREAT', 'indices': [37, 43]}, {'text': 'President', 'indices': [44, 54]}, {'text': 'IndependentInvestigation', 'indices': [75, 100]}]","[{'screen_name': 'LisaMascaro', 'name': 'Lisa Mascaro', 'id': 114887629, 'id_str': '114887629', 'indices': [0, 12]}]"
8.62423E+17,5/10/17 21:43,"b'RT @ConstanceQueen8: The more you sweat in Peace, the less you bleed in War. Norman Schwarzkoff\n#mondaymotivation #MilitaryMonday #MAGA htt\xe2\x80\xa6'","[{'text': 'mondaymotivation', 'indices': [96, 113]}, {'text': 'MilitaryMonday', 'indices': [114, 129]}, {'text': 'MAGA', 'indices': [130, 135]}]","[{'screen_name': 'ConstanceQueen8', 'name': 'EAGLE WINGS', 'id': 4165642155, 'id_str': '4165642155', 'indices': [3, 19]}]"
8.62423E+17,5/10/17 21:43,"b'RT @LouDobbs: No President in history has put up with so much aggravating petty, nasty partisan ingorance #MAGA @POTUS #TrumpTrain #America\xe2\x80\xa6'","[{'text': 'MAGA', 'indices': [106, 111]}, {'text': 'TrumpTrain', 'indices': [119, 130]}]","[{'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': 26487169, 'id_str': '26487169', 'indices': [3, 12]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [112, 118]}]"
8.62423E+17,5/10/17 21:43,"b'RT @TruthFeedNews: VIDEO : Napolitano - Comey Disgraced the FBI ""He Demeaned Their Work"" https://t.co/J0bbRdsvON #maga #trumptrain #trump'","[{'text': 'maga', 'indices': [113, 118]}, {'text': 'trumptrain', 'indices': [119, 130]}, {'text': 'trump', 'indices': [131, 137]}]","[{'screen_name': 'TruthFeedNews', 'name': 'TruthFeed News', 'id': 707278892801765377, 'id_str': '707278892801765377', 'indices': [3, 17]}]"
8.62423E+17,5/10/17 21:43,b'RT @KenTremendous: DRAIN THE SWAMP #MAGA https://t.co/cDjtk5MmqR',"[{'text': 'MAGA', 'indices': [35, 40]}]","[{'screen_name': 'KenTremendous', 'name': 'Ken Tremendous', 'id': 45499837, 'id_str': '45499837', 'indices': [3, 17]}]"
8.62423E+17,5/10/17 21:43,b'RT @SandraTXAS: Rosenstein explains why #ComeyFiring\n\n#wednesdaywisdom \n#MAGA\n#Trump https://t.co/z0Ui1BdFTC',"[{'text': 'ComeyFiring', 'indices': [40, 52]}, {'text': 'wednesdaywisdom', 'indices': [54, 70]}, {'text': 'MAGA', 'indices': [72, 77]}, {'text': 'Trump', 'indices': [78, 84]}]","[{'screen_name': 'SandraTXAS', 'name': 'Õèá—©á‘_á—ªá–‡á—© Ù†', 'id': 33529092, 'id_str': '33529092', 'indices': [3, 14]}]"
8.62423E+17,5/10/17 21:43,b'RT @hyperlocavore: A thought experiment - for every supporter of Trump and #MAGA and the GOP. I dare you to use your brain...dust it off. h\xe2\x80\xa6',"[{'text': 'MAGA', 'indices': [75, 80]}]","[{'screen_name': 'hyperlocavore', 'name': '#resist it works.', 'id': 18929690, 'id_str': '18929690', 'indices': [3, 17]}]"
8.62423E+17,5/10/17 21:43,"b""RT @Lrihendry: SORRY, Liberal fool Chuck Schumer you and your liberal friends can't have it both ways. #FBIDirector #ComeyHearing #chucksch\xe2\x80\xa6""","[{'text': 'FBIDirector', 'indices': [103, 115]}, {'text': 'ComeyHearing', 'indices': [116, 129]}]","[{'screen_name': 'Lrihendry', 'name': 'Lori Hendry', 'id': 129235890, 'id_str': '129235890', 'indices': [3, 13]}]"
8.62423E+17,5/10/17 21:43,"b""RT @buzzcutbarbie: @CCOT_MAGA @LindaLovelacee @kaybetooshort BeCaUse ShE'S wHiTe? REpUbLiCan? BoTh? https://t.co/pUy8PYFd1i""",[],"[{'screen_name': 'buzzcutbarbie', 'name': 'name cannot be blank', 'id': 4831230831, 'id_str': '4831230831', 'indices': [3, 17]}, {'screen_name': 'CCOT_MAGA', 'name': 'Conservative _Ÿ‡º_Ÿ‡¸', 'id': 506869952, 'id_str': '506869952', 'indices': [19, 29]}, {'screen_name': 'LindaLovelacee', 'name': 'comet', 'id': 433055692, 'id_str': '433055692', 'indices': [30, 45]}, {'screen_name': 'kaybetooshort', 'name': 'Issa Midget_ŸŒ™', 'id': 770084318060380161, 'id_str': '770084318060380161', 'indices': [46, 60]}]"
8.62423E+17,5/10/17 21:43,"b""RT @buzzcutbarbie: @CCOT_MAGA @LindaLovelacee @kaybetooshort BeCaUse ShE'S wHiTe? REpUbLiCan? BoTh? https://t.co/pUy8PYFd1i""",[],"[{'screen_name': 'buzzcutbarbie', 'name': 'name cannot be blank', 'id': 4831230831, 'id_str': '4831230831', 'indices': [3, 17]}, {'screen_name': 'CCOT_MAGA', 'name': 'Conservative _Ÿ‡º_Ÿ‡¸', 'id': 506869952, 'id_str': '506869952', 'indices': [19, 29]}, {'screen_name': 'LindaLovelacee', 'name': 'comet', 'id': 433055692, 'id_str': '433055692', 'indices': [30, 45]}, {'screen_name': 'kaybetooshort', 'name': 'Issa Midget_ŸŒ™', 'id': 770084318060380161, 'id_str': '770084318060380161', 'indices': [46, 60]}]"
8.62423E+17,5/10/17 21:43,"b""RT @jojoh888: Mommy &amp; daddy didn't teach them any manners or that assaulting a police officer is against the law, kudos to @PortlandPolice\xe2\x80\xa6""",[],"[{'screen_name': 'jojoh888', 'name': '_Ÿ‡º_Ÿ‡¸Jojoh888_Ÿ‡º_Ÿ‡¸_ŸŒ_', 'id': 2369640619, 'id_str': '2369640619', 'indices': [3, 12]}, {'screen_name': 'PortlandPolice', 'name': 'Portland Police', 'id': 14604442, 'id_str': '14604442', 'indices': [127, 142]}]"
8.62423E+17,5/10/17 21:43,b'RT @Badlifestyle: @RogueSNRadvisor @bpluntz Hitler also demanded staff and army to swear personal allegiance to him.  Trump sure acts like\xe2\x80\xa6',[],"[{'screen_name': 'Badlifestyle', 'name': 'Badlifestyle', 'id': 376472551, 'id_str': '376472551', 'indices': [3, 16]}, {'screen_name': 'RogueSNRadvisor', 'name': 'Rogue WH Snr Advisor', 'id': 825153022653128704, 'id_str': '825153022653128704', 'indices': [18, 34]}, {'screen_name': 'bpluntz', 'name': 'Betty', 'id': 88794361, 'id_str': '88794361', 'indices': [35, 43]}]"
8.62423E+17,5/10/17 21:43,"b""RT @buzzcutbarbie: @CCOT_MAGA @LindaLovelacee @kaybetooshort BeCaUse ShE'S wHiTe? REpUbLiCan? BoTh? https://t.co/pUy8PYFd1i""",[],"[{'screen_name': 'buzzcutbarbie', 'name': 'name cannot be blank', 'id': 4831230831, 'id_str': '4831230831', 'indices': [3, 17]}, {'screen_name': 'CCOT_MAGA', 'name': 'Conservative _Ÿ‡º_Ÿ‡¸', 'id': 506869952, 'id_str': '506869952', 'indices': [19, 29]}, {'screen_name': 'LindaLovelacee', 'name': 'comet', 'id': 433055692, 'id_str': '433055692', 'indices': [30, 45]}, {'screen_name': 'kaybetooshort', 'name': 'Issa Midget_ŸŒ™', 'id': 770084318060380161, 'id_str': '770084318060380161', 'indices': [46, 60]}]"
8.62423E+17,5/10/17 21:43,"b""RT @buzzcutbarbie: @CCOT_MAGA @LindaLovelacee @kaybetooshort BeCaUse ShE'S wHiTe? REpUbLiCan? BoTh? https://t.co/pUy8PYFd1i""",[],"[{'screen_name': 'buzzcutbarbie', 'name': 'name cannot be blank', 'id': 4831230831, 'id_str': '4831230831', 'indices': [3, 17]}, {'screen_name': 'CCOT_MAGA', 'name': 'Conservative _Ÿ‡º_Ÿ‡¸', 'id': 506869952, 'id_str': '506869952', 'indices': [19, 29]}, {'screen_name': 'LindaLovelacee', 'name': 'comet', 'id': 433055692, 'id_str': '433055692', 'indices': [30, 45]}, {'screen_name': 'kaybetooshort', 'name': 'Issa Midget_ŸŒ™', 'id': 770084318060380161, 'id_str': '770084318060380161', 'indices': [46, 60]}]"
8.62423E+17,5/10/17 21:43,"b'RT @TruthFeedNews: VIDEO : Napolitano - Comey Disgraced the FBI ""He Demeaned Their Work"" https://t.co/J0bbRdsvON #maga #trumptrain #trump'","[{'text': 'maga', 'indices': [113, 118]}, {'text': 'trumptrain', 'indices': [119, 130]}, {'text': 'trump', 'indices': [131, 137]}]","[{'screen_name': 'TruthFeedNews', 'name': 'TruthFeed News', 'id': 707278892801765377, 'id_str': '707278892801765377', 'indices': [3, 17]}]"
8.62423E+17,5/10/17 21:43,b'RT @relevantspur: @Milmore @PoliticalTropes @handley_dix @lkusa @cbn2 @LeahR77 @GirlMopar @SimoneBosco3 @itwitt2 @carogonza @kclady2587 @nf\xe2\x80\xa6',[],"[{'screen_name': 'relevantspur', 'name': 'RelevantSpur _Ÿ‡º_Ÿ‡¸ _ŸŒ_', 'id': 796553375282319360, 'id_str': '796553375282319360', 'indices': [3, 16]}, {'screen_name': 'Milmore', 'name': 'DM', 'id': 20569419, 'id_str': '20569419', 'indices': [18, 26]}, {'screen_name': 'PoliticalTropes', 'name': 'Wiretapped Marshall', 'id': 2279689231, 'id_str': '2279689231', 'indices': [27, 43]}, {'screen_name': 'handley_dix', 'name': 'Deplorable Dix', 'id': 710247867600887808, 'id_str': '710247867600887808', 'indices': [44, 56]}, {'screen_name': 'lkusa', 'name': 'AntiCom Luke _Ÿ‡º_Ÿ‡¸', 'id': 21718881, 'id_str': '21718881', 'indices': [57, 63]}, {'screen_name': 'cbn2', 'name': 'Michi', 'id': 21917063, 'id_str': '21917063', 'indices': [64, 69]}, {'screen_name': 'LeahR77', 'name': 'Based Leah _ŸŒµ_Ÿ‡º_Ÿ‡¸_Ÿ_¸', 'id': 393190233, 'id_str': '393190233', 'indices': [70, 78]}, {'screen_name': 'GirlMopar', 'name': 'Mopar_Girl', 'id': 2393844536, 'id_str': '2393844536', 'indices': [79, 89]}, {'screen_name': 'SimoneBosco3', 'name': 'Marie Bradshaw', 'id': 534609028, 'id_str': '534609028', 'indices': [90, 103]}, {'screen_name': 'itwitt2', 'name': 'They Call Me Billie', 'id': 23864168, 'id_str': '23864168', 'indices': [104, 112]}, {'screen_name': 'carogonza', 'name': 'Caro', 'id': 17825939, 'id_str': '17825939', 'indices': [113, 123]}, {'screen_name': 'kclady2587', 'name': '#DrainTheSwamp _ŸŒŸ_Ÿ‡º_Ÿ‡¸_ŸŒŸ', 'id': 512919196, 'id_str': '512919196', 'indices': [124, 135]}]"
8.62423E+17,5/10/17 21:43,"b'RT @TruthFeedNews: BREAKING : WH Confirms Trump Wanted to FIRE Comey Since ""DAY ONE"" https://t.co/cy5NmRvKYJ #maga #trumptrain #trump'","[{'text': 'maga', 'indices': [109, 114]}, {'text': 'trumptrain', 'indices': [115, 126]}, {'text': 'trump', 'indices': [127, 133]}]","[{'screen_name': 'TruthFeedNews', 'name': 'TruthFeed News', 'id': 707278892801765377, 'id_str': '707278892801765377', 'indices': [3, 17]}]"
8.62423E+17,5/10/17 21:43,b'Kids R brainwashed in gov schools 4 a decade+. Okay! Its disgraceful 4 an adult2still hold on 2 same brainwashing into 40/50/60s #maga #tcot',"[{'text': 'maga', 'indices': [129, 134]}, {'text': 'tcot', 'indices': [135, 140]}]",[]
